timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533861134264524,0,0,-1,17,2,3,-1,-1
1533861134264524,1,5,16,7,4,-1,0,-1
1533861134285471,-5,-24,-5,-16,-5,-6,-2,-2
1533861134285471,1,0,-9,-11,-6,-2,-3,-3
1533861134287463,1,-2,-6,11,1,1,0,0
1533861134287463,-2,1,-7,0,1,-3,-1,-1
1533861134300428,0,5,10,21,-1,-1,-1,-1
1533861134300428,-3,-5,-1,-20,-5,4,-1,0
1533861134307409,-1,-6,-16,6,0,0,-1,-1
1533861134307409,5,11,88,18,2,1,1,1
1533861134323372,0,8,52,-15,1,-2,2,0
1533861134323372,-1,8,2,-10,-9,-6,-3,0
1533861134325361,-2,1,0,9,3,-3,-1,0
1533861134325361,-2,-1,-33,5,16,13,1,-1
